stock_id,name,entry_date,exit_date,entry_price,exit_price,realized_pnl_pct,stoploss_triggered,exit_reason,score
6257,矽格,2018-02-01,2018-02-06,37.85,35.05,-0.07981872192866593,True,Stop Loss / Trailing Stop,0.07680098601252756
6264,富裔,2018-02-01,2018-03-01,7.19,7.6,0.05118114394993031,False,Normal Rebalance Exit,0.1209368638746273
6669,緯穎,2018-02-01,2018-02-27,181.99,165.5,-0.09645187414143644,True,Stop Loss / Trailing Stop,0.12271354482484023
8040,九暘,2018-02-01,2018-02-08,9.64,8.94,-0.0784566078838175,True,Stop Loss / Trailing Stop,0.08303750591179244
8067,志旭,2018-02-01,2018-02-06,9.47,8.05,-0.1557897016895459,True,Stop Loss / Trailing Stop,0.08992943845762884
2067,嘉鋼,2018-03-01,2018-04-02,17.35,16.6,-0.049070165706051855,False,Normal Rebalance Exit,0.1417541517630337
2323,中環,2018-03-01,2018-04-02,4.45,4.47,-0.001348117977528123,False,Normal Rebalance Exit,0.17193614599612897
2349,錸德,2018-03-01,2018-04-02,5.21,5.27,0.005673814779270509,False,Normal Rebalance Exit,0.1511738556920581
3434,哲固,2018-03-01,2018-04-02,15.4,20.15,0.3025990584415583,False,Normal Rebalance Exit,0.14590514143413294
5514,三豐,2018-03-01,2018-04-02,13.7,14.4,0.04525239051094895,False,Normal Rebalance Exit,0.11396977015034274
5523,豐謙,2018-03-01,2018-04-02,11.75,11.2,-0.05265101063829794,False,Normal Rebalance Exit,0.12915797848349084
5701,劍湖山,2018-03-01,2018-04-02,2.33,2.22,-0.053052800429184505,False,Normal Rebalance Exit,0.15840519970995395
6165,浪凡,2018-03-01,2018-03-12,17.9,16.1,-0.10640115921787699,True,Stop Loss / Trailing Stop,0.19580448401304376
6264,富裔,2018-03-01,2018-04-02,7.6,7.2,-0.05847407894736836,False,Normal Rebalance Exit,0.11810110555966699
8067,志旭,2018-03-01,2018-04-02,9.07,9.65,0.0581045782800442,False,Normal Rebalance Exit,0.17151061083692823
1413,宏洲,2018-04-02,2018-05-02,12.45,17.0,0.35961934738955836,False,Normal Rebalance Exit,0.10552458650351819
1438,三地開發,2018-04-02,2018-04-10,8.35,7.53,-0.10404609281437119,True,Stop Loss / Trailing Stop,0.16642693649026954
1449,佳和,2018-04-02,2018-04-11,6.4,5.8,-0.09959250000000011,True,Stop Loss / Trailing Stop,0.21145219118391148
2007,燁興,2018-04-02,2018-05-02,5.45,5.18,-0.055383784403669784,False,Normal Rebalance Exit,0.15776216147768177
2349,錸德,2018-04-02,2018-05-02,5.27,5.58,0.05298102941176472,False,Normal Rebalance Exit,0.09106416999470561
2364,倫飛,2018-04-02,2018-05-02,2.89,4.2,0.447444697231834,False,Normal Rebalance Exit,0.620073434154354
3557,嘉威,2018-04-02,2018-05-02,17.05,16.55,-0.03516801319648091,False,Normal Rebalance Exit,0.1394095878643193
3708,上緯投控,2018-04-02,2018-05-02,155.0,136.0,-0.1284231451612903,True,Stop Loss / Trailing Stop,0.3199749952850665
4130,健亞,2018-04-02,2018-05-02,37.8,36.85,-0.030974775132275006,False,Normal Rebalance Exit,0.15443759645362398
4152,台微體,2018-04-02,2018-05-02,114.0,110.0,-0.04093021929824561,False,Normal Rebalance Exit,0.18916644725187293
4546,長亨,2018-04-02,2018-05-02,122.0,131.0,0.06792799180327866,False,Normal Rebalance Exit,0.11018124740972389
4916,事欣科,2018-04-02,2018-05-02,33.55,35.65,0.056750644560357805,False,Normal Rebalance Exit,0.17063173028893394
4923,力士,2018-04-02,2018-05-02,20.0,23.8,0.18415749999999995,False,Normal Rebalance Exit,0.13157618897069226
5283,禾聯碩,2018-04-02,2018-05-02,113.99,110.3,-0.03821376063689799,False,Normal Rebalance Exit,0.10007886237213749
6148,驊宏資,2018-04-02,2018-05-02,7.05,6.98,-0.0157715780141843,False,Normal Rebalance Exit,0.18923253557082934
6409,旭隼,2018-04-02,2018-04-27,564.0,518.0,-0.08740278368794321,True,Stop Loss / Trailing Stop,0.11771882431790463
6547,高端疫苗,2018-04-02,2018-05-02,37.39,39.15,0.041228909467771996,False,Normal Rebalance Exit,0.15570487988255727
6555,榮炭,2018-04-02,2018-05-02,44.68,44.09,-0.019047513428827184,False,Normal Rebalance Exit,0.11694066129822153
6569,醫揚,2018-04-02,2018-04-12,190.0,176.5,-0.07689513157894737,True,Stop Loss / Trailing Stop,0.08942402918558581
8416,實威,2018-04-02,2018-05-02,140.0,147.0,0.044157500000000044,False,Normal Rebalance Exit,0.09285962246068746
1475,業旺,2018-05-02,2018-05-28,26.6,24.1,-0.09982746240601506,True,Stop Loss / Trailing Stop,0.18662302140787448
2323,中環,2018-05-02,2018-06-01,5.98,9.85,0.6413146906354514,False,Normal Rebalance Exit,0.27978065723898893
2349,錸德,2018-05-02,2018-06-01,5.58,16.3,1.9153044534050179,False,Normal Rebalance Exit,0.3571426164268375
2478,大毅,2018-05-02,2018-06-01,54.9,108.0,0.9613706147540984,False,Normal Rebalance Exit,0.15189739983414421
2481,強茂,2018-05-02,2018-06-01,48.1,66.6,0.3787728846153844,False,Normal Rebalance Exit,0.09318840129053733
2492,華新科,2018-05-02,2018-06-01,206.0,378.0,0.8291089563106797,False,Normal Rebalance Exit,0.4418084870303442
2724,藝舍-KY,2018-05-02,2018-05-03,4.1,0.0,-0.5,True,Stop Loss / Trailing Stop,0.20203836165936748
3026,禾伸堂,2018-05-02,2018-06-01,149.0,215.5,0.44046622483221487,False,Normal Rebalance Exit,0.143214998350528
3051,力特,2018-05-02,2018-06-01,3.14,4.15,0.3158135509554141,False,Normal Rebalance Exit,0.1575218151320627
3064,泰偉,2018-05-02,2018-05-09,20.4,18.8,-0.08427387254901955,True,Stop Loss / Trailing Stop,0.10407065286682025
3090,日電貿,2018-05-02,2018-06-01,71.3,94.5,0.3195431942496494,False,Normal Rebalance Exit,0.08896453989785688
3105,穩懋,2018-05-02,2018-06-01,232.0,251.5,0.07820922413793105,False,Normal Rebalance Exit,0.1426188908864697
3661,世芯-KY,2018-05-02,2018-05-03,144.5,130.5,-0.10272831314878897,True,Stop Loss / Trailing Stop,0.11347738082990323
4738,大同精化,2018-05-02,2018-06-01,3.97,4.09,0.024384200251889004,False,Normal Rebalance Exit,0.22498321080995864
5483,中美晶,2018-05-02,2018-06-01,134.5,137.0,0.012744860594795487,False,Normal Rebalance Exit,0.09188612404447549
5907,大洋-KY,2018-05-02,2018-06-01,30.55,34.5,0.12345373567921444,False,Normal Rebalance Exit,0.13274862301867094
6148,驊宏資,2018-05-02,2018-06-01,6.98,6.74,-0.040226454154727836,False,Normal Rebalance Exit,0.12750399323507117
6269,台郡,2018-05-02,2018-06-01,79.5,87.8,0.09856001572327042,False,Normal Rebalance Exit,0.09203806022554538
6669,緯穎,2018-05-02,2018-06-01,277.99,471.99,0.692024329742077,False,Normal Rebalance Exit,0.18872061179235616
8101,華冠,2018-05-02,2018-06-01,2.41,2.67,0.10204131742738573,False,Normal Rebalance Exit,0.14222155446189394
1441,大東,2018-06-01,2018-06-15,15.8,14.65,-0.07862731012658233,True,Stop Loss / Trailing Stop,0.07225671838692935
2025,千興,2018-06-01,2018-06-22,4.16,3.86,-0.07795788461538469,True,Stop Loss / Trailing Stop,0.06782945772396066
2302,麗正,2018-06-01,2018-07-02,7.77,9.79,0.25413175997425985,False,Normal Rebalance Exit,0.09324681236238498
2321,東訊,2018-06-01,2018-07-02,2.67,3.09,0.1514608707865168,False,Normal Rebalance Exit,0.07975925612290692
2329,華泰,2018-06-01,2018-07-02,10.25,10.0,-0.030232743902439047,False,Normal Rebalance Exit,0.07421821680984632
2364,倫飛,2018-06-01,2018-07-02,4.04,3.96,-0.02564448019801982,False,Normal Rebalance Exit,0.21036852529776073
2444,兆勁,2018-06-01,2018-07-02,16.5,15.4,-0.07250916666666665,False,Normal Rebalance Exit,0.1945418127591661
2492,華新科,2018-06-01,2018-06-21,378.0,350.0,-0.07991657407407407,True,Stop Loss / Trailing Stop,0.08255291408775141
2724,藝舍-KY,2018-06-01,2018-06-13,2.65,2.44,-0.08508778301886791,True,Stop Loss / Trailing Stop,0.5473665760582939
3016,嘉晶,2018-06-01,2018-07-02,69.9,69.1,-0.017287421316166146,False,Normal Rebalance Exit,0.09003083228953265
3064,泰偉,2018-06-01,2018-07-02,21.8,21.0,-0.04253974770642202,False,Normal Rebalance Exit,0.0659761205707099
3086,華義,2018-06-01,2018-06-08,16.45,0.0,-0.5,True,Stop Loss / Trailing Stop,0.35954440984894454
3266,昇陽,2018-06-01,2018-07-02,11.35,11.95,0.047020936123347984,False,Normal Rebalance Exit,0.08007100474243907
3357,臺慶科,2018-06-01,2018-07-02,48.16,53.49,0.1048302574750832,False,Normal Rebalance Exit,0.07335204373352057
3504,揚明光,2018-06-01,2018-07-02,114.0,112.5,-0.019000394736842147,False,Normal Rebalance Exit,0.08258921992828332
4738,大同精化,2018-06-01,2018-06-22,4.09,3.75,-0.08897208435207818,True,Stop Loss / Trailing Stop,0.16666177003378638
4806,桂田文創,2018-06-01,2018-07-02,14.95,14.5,-0.035942834448160516,False,Normal Rebalance Exit,0.0851279881596415
5271,紘通,2018-06-01,2018-07-02,4.5,4.94,0.09193527777777796,False,Normal Rebalance Exit,0.08274320026388061
5299,杰力,2018-06-01,2018-06-25,134.0,124.0,-0.08046936567164178,True,Stop Loss / Trailing Stop,0.08226754056568823
5345,馥鴻,2018-06-01,2018-07-02,10.1,13.8,0.36049413366336647,False,Normal Rebalance Exit,0.09563057200308527
2025,千興,2018-07-02,2018-07-11,3.91,3.51,-0.10814429028133002,True,Stop Loss / Trailing Stop,0.13372903257310753
2324,仁寶,2018-07-02,2018-08-01,19.0,19.15,0.002052236842105177,False,Normal Rebalance Exit,0.13400054046238044
2349,錸德,2018-07-02,2018-08-01,13.7,15.1,0.09634728102189791,False,Normal Rebalance Exit,0.10507555094540763
2364,倫飛,2018-07-02,2018-07-06,3.96,3.6,-0.09675159090909083,True,Stop Loss / Trailing Stop,0.14324742045438113
2375,凱美,2018-07-02,2018-07-09,90.3,80.5,-0.11436963178294571,True,Stop Loss / Trailing Stop,0.11807268344860529
2413,環科,2018-07-02,2018-07-03,34.15,30.75,-0.10540326134699854,True,Stop Loss / Trailing Stop,0.07029468770539782
2883,凱基金,2018-07-02,2018-08-01,11.3,11.2,-0.014692057522124019,False,Normal Rebalance Exit,0.14611953265611524
3026,禾伸堂,2018-07-02,2018-07-09,269.5,250.0,-0.07819871521335811,True,Stop Loss / Trailing Stop,0.07575079539860406
3040,遠見,2018-07-02,2018-07-31,40.5,37.6,-0.07744743827160486,True,Stop Loss / Trailing Stop,0.09149512357604209
3056,富華新,2018-07-02,2018-07-16,23.5,20.6,-0.1292467553191489,True,Stop Loss / Trailing Stop,0.09430412651034524
3115,富榮綱,2018-07-02,2018-07-17,27.75,25.05,-0.1031397972972973,True,Stop Loss / Trailing Stop,0.0752096101082677
3481,群創,2018-07-02,2018-08-01,10.95,11.45,0.03981960045662111,False,Normal Rebalance Exit,0.15738815329011907
4738,大同精化,2018-07-02,2018-07-17,3.91,3.62,-0.08001129795396425,True,Stop Loss / Trailing Stop,0.1286006269933179
4743,合一,2018-07-02,2018-07-05,30.6,27.9,-0.09407779411764719,True,Stop Loss / Trailing Stop,0.08741505499317635
5281,大峽谷-KY,2018-07-02,2018-08-01,83.2,97.2,0.16242673076923084,False,Normal Rebalance Exit,0.07770835972460048
5321,美而快,2018-07-02,2018-07-19,49.2,44.85,-0.09425713414634154,True,Stop Loss / Trailing Stop,0.1598768507337624
5344,立衛,2018-07-02,2018-07-03,12.95,11.95,-0.08306257722007718,True,Stop Loss / Trailing Stop,0.1181165196865774
6015,宏遠證,2018-07-02,2018-07-09,7.38,6.83,-0.08036824525745259,True,Stop Loss / Trailing Stop,0.0703887688453397
8101,華冠,2018-07-02,2018-07-17,2.45,2.25,-0.08747515306122458,True,Stop Loss / Trailing Stop,0.07459871260377907
9105,泰金寶-DR,2018-07-02,2018-08-01,2.58,2.78,0.07167687984496116,False,Normal Rebalance Exit,0.10278866681370817
2007,燁興,2018-08-01,2018-09-03,4.96,5.03,0.008270403225806494,False,Normal Rebalance Exit,0.05730531409477267
2025,千興,2018-08-01,2018-08-14,2.96,2.63,-0.11732898648648651,True,Stop Loss / Trailing Stop,0.10203161496739693
2321,東訊,2018-08-01,2018-08-14,3.0,2.61,-0.1358425,True,Stop Loss / Trailing Stop,0.08594593102489485
2323,中環,2018-08-01,2018-08-10,8.09,7.24,-0.11091048516687266,True,Stop Loss / Trailing Stop,0.048629489134434656
2330,台積電,2018-08-01,2018-09-03,248.0,257.0,0.03044782258064524,False,Normal Rebalance Exit,0.061377362562052826
2364,倫飛,2018-08-01,2018-09-03,3.92,3.79,-0.03900576530612246,False,Normal Rebalance Exit,0.22353010645395885
2379,瑞昱,2018-08-01,2018-09-03,122.5,143.5,0.16558607142857149,False,Normal Rebalance Exit,0.055424797790601874
2380,虹光,2018-08-01,2018-08-15,6.55,6.05,-0.08217837786259544,True,Stop Loss / Trailing Stop,0.056364809180285545
3008,大立光,2018-08-01,2018-08-13,5050.0,4630.0,-0.08901081683168313,True,Stop Loss / Trailing Stop,0.07167634621114014
3043,科風,2018-08-01,2018-09-03,2.4,2.55,0.0566575,False,Normal Rebalance Exit,0.06278891201755618
3051,力特,2018-08-01,2018-09-03,3.5,3.75,0.0655860714285714,False,Normal Rebalance Exit,0.0858399310985501
3167,大量,2018-08-01,2018-09-03,53.0,49.3,-0.07565382075471708,False,Normal Rebalance Exit,0.055446352141105715
3523,迎輝,2018-08-01,2018-09-03,4.41,12.05,1.7265838038548753,False,Normal Rebalance Exit,0.16241636173939897
3686,達能,2018-08-01,2018-08-13,5.0,4.53,-0.09984249999999997,True,Stop Loss / Trailing Stop,0.060367225806737174
4953,緯軟,2018-08-01,2018-08-02,64.2,57.1,-0.11643440031152655,True,Stop Loss / Trailing Stop,0.06528183362302105
5304,鼎創達,2018-08-01,2018-09-03,3.85,4.52,0.16818347402597397,False,Normal Rebalance Exit,0.14068256549089356
5864,致和證,2018-08-01,2018-09-03,11.0,11.0,-0.0058425,False,Normal Rebalance Exit,0.05656638610149635
6021,美好證,2018-08-01,2018-09-03,10.1,12.5,0.2317812623762376,False,Normal Rebalance Exit,0.05728714584202413
8101,華冠,2018-08-01,2018-09-03,2.27,4.27,0.8752147687224667,False,Normal Rebalance Exit,0.059405489271047586
9105,泰金寶-DR,2018-08-01,2018-09-03,2.78,2.64,-0.05620221223021574,False,Normal Rebalance Exit,0.23658177664424415
2025,千興,2018-09-03,2018-09-11,2.43,2.15,-0.12106883744855981,True,Stop Loss / Trailing Stop,0.23023804779974016
2349,錸德,2018-09-03,2018-10-01,10.4,13.5,0.29223442307692316,False,Normal Rebalance Exit,0.131998365486024
2527,宏璟,2018-09-03,2018-10-01,30.3,31.35,0.028810965346534684,False,Normal Rebalance Exit,0.1427666817011211
3018,隆銘綠能,2018-09-03,2018-10-01,32.85,32.4,-0.019541130136986357,False,Normal Rebalance Exit,0.19350415951339267
3114,好德,2018-09-03,2018-10-01,31.45,34.9,0.10385543322734489,False,Normal Rebalance Exit,0.13322380387769442
3580,友威科,2018-09-03,2018-09-10,35.4,32.3,-0.09341312146892658,True,Stop Loss / Trailing Stop,0.15000172740035875
4303,信立,2018-09-03,2018-09-04,50.1,46.25,-0.08268880738522957,True,Stop Loss / Trailing Stop,0.20796592500545974
4527,方土霖,2018-09-03,2018-10-01,31.5,31.45,-0.007429801587301581,False,Normal Rebalance Exit,0.18512756344532247
4529,淳紳,2018-09-03,2018-09-10,25.6,22.05,-0.144514375,True,Stop Loss / Trailing Stop,0.13237558072917963
5213,亞昕,2018-09-03,2018-09-10,18.75,17.05,-0.09650916666666667,True,Stop Loss / Trailing Stop,0.14302860228689526
5381,合正,2018-09-03,2018-09-17,6.93,0.0,-0.5,True,Stop Loss / Trailing Stop,0.16037407657095631
5906,台南-KY,2018-09-03,2018-09-17,14.9,13.7,-0.08637941275167796,True,Stop Loss / Trailing Stop,0.17759562611905286
6114,久威,2018-09-03,2018-10-01,41.5,38.9,-0.0684931024096386,False,Normal Rebalance Exit,0.13127975913426163
6141,柏承,2018-09-03,2018-09-10,16.9,15.2,-0.10643421597633132,True,Stop Loss / Trailing Stop,0.13041540970791035
6150,撼訊,2018-09-03,2018-09-06,88.5,81.0,-0.0905882627118644,True,Stop Loss / Trailing Stop,0.13693714191267228
6182,合晶,2018-09-03,2018-09-10,43.55,37.45,-0.1459113863375429,True,Stop Loss / Trailing Stop,0.13336002227051627
6542,隆中,2018-09-03,2018-09-07,79.9,73.5,-0.0859426251564456,True,Stop Loss / Trailing Stop,0.13365891869441243
6552,易華電,2018-09-03,2018-10-01,82.5,89.5,0.07900598484848495,False,Normal Rebalance Exit,0.13551705603326641
6625,必應,2018-09-03,2018-09-04,62.4,56.2,-0.10520147435897434,True,Stop Loss / Trailing Stop,0.19377626802426445
8101,華冠,2018-09-03,2018-09-04,4.27,3.87,-0.09951931498829028,True,Stop Loss / Trailing Stop,0.21673301974996176
2329,華泰,2018-10-01,2018-10-08,11.5,10.3,-0.11019032608695647,True,Stop Loss / Trailing Stop,0.20024113324814527
2338,光罩,2018-10-01,2018-10-04,27.55,25.1,-0.09477171960072597,True,Stop Loss / Trailing Stop,0.1786841496648765
2492,華新科,2018-10-01,2018-10-05,211.5,183.0,-0.14059427304964536,True,Stop Loss / Trailing Stop,0.24444380525823098
3310,佳穎,2018-10-01,2018-11-01,41.95,46.85,0.11096322109654341,False,Normal Rebalance Exit,0.16799306573308792
3563,牧德,2018-10-01,2018-10-08,376.0,319.0,-0.15743824468085102,True,Stop Loss / Trailing Stop,0.2531947554343093
3630,新鉅科,2018-10-01,2018-10-04,70.6,63.4,-0.1078255028328611,True,Stop Loss / Trailing Stop,0.17174699395759457
8043,蜜望實,2018-10-01,2018-10-04,49.2,44.8,-0.09527339430894324,True,Stop Loss / Trailing Stop,0.1743363411853083
8064,東捷,2018-10-01,2018-10-05,18.25,16.9,-0.07981510273972606,True,Stop Loss / Trailing Stop,0.18068287414960255
8101,華冠,2018-10-01,2018-10-09,4.18,3.8,-0.09675159090909094,True,Stop Loss / Trailing Stop,0.1705335984148708
8255,朋程,2018-10-01,2018-10-11,100.0,90.1,-0.10484250000000009,True,Stop Loss / Trailing Stop,0.21484522441389056
2329,華泰,2018-11-01,2018-12-03,7.1,11.75,0.6490870774647888,False,Normal Rebalance Exit,0.29025602774095904
3686,達能,2018-11-01,2018-12-03,2.91,3.97,0.3584186683848798,False,Normal Rebalance Exit,0.11392035807578285
3701,大眾控,2018-11-01,2018-12-03,6.05,12.5,1.060273202479339,False,Normal Rebalance Exit,0.14988865493988568
5484,慧友,2018-11-01,2018-12-03,4.08,5.15,0.2564124019607843,False,Normal Rebalance Exit,0.1107072936030622
6244,茂迪,2018-11-01,2018-12-03,6.73,8.85,0.309164929420505,False,Normal Rebalance Exit,0.11292446497759888
6461,益得,2018-11-01,2018-12-03,19.9,22.2,0.10973538944723613,False,Normal Rebalance Exit,0.10312854559442958
1471,首利,2018-12-03,2019-01-02,5.17,4.99,-0.04065874758220503,False,Normal Rebalance Exit,0.07435050185698468
2302,麗正,2018-12-03,2018-12-06,8.63,7.57,-0.12866984646581694,True,Stop Loss / Trailing Stop,0.08141746410184801
2329,華泰,2018-12-03,2019-01-02,11.75,12.05,0.019689414893617058,False,Normal Rebalance Exit,0.102229994769785
2364,倫飛,2018-12-03,2019-01-02,3.6,4.45,0.23026861111111116,False,Normal Rebalance Exit,0.2739735227332083
2440,太空梭,2018-12-03,2019-01-02,9.13,9.0,-0.02008127327491796,False,Normal Rebalance Exit,0.06428772937099468
2444,兆勁,2018-12-03,2019-01-02,20.3,20.95,0.026177204433497553,False,Normal Rebalance Exit,0.07312026367334042
2524,京城,2018-12-03,2018-12-21,28.95,26.3,-0.09737963298791011,True,Stop Loss / Trailing Stop,0.07563340293171322
3051,力特,2018-12-03,2018-12-17,3.27,3.01,-0.08535320336391441,True,Stop Loss / Trailing Stop,0.09850363818327756
3665,貿聯-KY,2018-12-03,2018-12-06,212.0,189.0,-0.11433306603773588,True,Stop Loss / Trailing Stop,0.06524969256042883
3686,達能,2018-12-03,2018-12-20,3.97,3.46,-0.134305976070529,True,Stop Loss / Trailing Stop,0.1575909165437452
4728,雙美,2018-12-03,2019-01-02,45.75,47.2,0.025851489071038375,False,Normal Rebalance Exit,0.1251445522342266
5484,慧友,2018-12-03,2019-01-02,5.15,4.95,-0.04467745145631066,False,Normal Rebalance Exit,0.06154650161680112
6173,信昌電,2018-12-03,2018-12-06,76.4,67.3,-0.1249524476439792,True,Stop Loss / Trailing Stop,0.13276863585607948
6265,方土昶,2018-12-03,2018-12-21,5.42,5.04,-0.07595320110701101,True,Stop Loss / Trailing Stop,0.06899055801956205
6462,神盾,2018-12-03,2019-01-02,176.5,186.0,0.047981862606232245,False,Normal Rebalance Exit,0.09763909246943256
6470,宇智,2018-12-03,2019-01-02,40.9,47.75,0.16163916259168706,False,Normal Rebalance Exit,0.06706616682492095
6654,天正國際,2018-12-03,2018-12-06,72.8,67.0,-0.08551282967032961,True,Stop Loss / Trailing Stop,0.08179712091821754
8038,長園科,2018-12-03,2019-01-02,51.8,68.7,0.3204123262548264,False,Normal Rebalance Exit,0.1330032229778409
8059,凱碩,2018-12-03,2018-12-25,5.5,5.1,-0.07856977272727275,True,Stop Loss / Trailing Stop,0.0990355762029723
8101,華冠,2018-12-03,2018-12-18,3.58,3.28,-0.08964138268156432,True,Stop Loss / Trailing Stop,0.08193093344661939
2323,中環,2019-01-02,2019-02-11,6.76,6.78,-0.0028839201183430687,False,Normal Rebalance Exit,0.09935244564262209
2327,國巨*,2019-01-02,2019-01-04,314.0,289.5,-0.08386797770700641,True,Stop Loss / Trailing Stop,0.11104015905351144
2337,旺宏,2019-01-02,2019-02-11,17.75,19.2,0.07584764084507031,False,Normal Rebalance Exit,0.08747091473303643
2364,倫飛,2019-01-02,2019-02-11,4.45,4.2,-0.0620222752808989,False,Normal Rebalance Exit,0.2373842369911011
2492,華新科,2019-01-02,2019-01-04,154.0,140.0,-0.09675159090909094,True,Stop Loss / Trailing Stop,0.09918050839861266
2537,聯上發,2019-01-02,2019-02-11,6.06,6.22,0.0205601402640265,False,Normal Rebalance Exit,0.10894150144044208
3141,晶宏,2019-01-02,2019-02-11,34.7,37.8,0.083494675792507,False,Normal Rebalance Exit,0.092185955071051
3322,建舜電,2019-01-02,2019-01-04,14.5,13.3,-0.08860112068965512,True,Stop Loss / Trailing Stop,0.09599633009569594
3520,華盈,2019-01-02,2019-01-15,10.55,9.77,-0.07977614928909962,True,Stop Loss / Trailing Stop,0.13933073946445834
4402,郡都開發,2019-01-02,2019-02-11,4.09,5.86,0.42692033618581915,False,Normal Rebalance Exit,0.126974256913785
4738,大同精化,2019-01-02,2019-01-14,2.64,2.44,-0.0816000757575758,True,Stop Loss / Trailing Stop,0.17753107398971446
5309,系統電,2019-01-02,2019-01-14,6.56,6.08,-0.07901323170731703,True,Stop Loss / Trailing Stop,0.08392243147465242
5701,劍湖山,2019-01-02,2019-02-11,2.05,1.99,-0.035110792682926745,False,Normal Rebalance Exit,0.20774821945677202
6116,彩晶,2019-01-02,2019-02-11,6.97,6.81,-0.028798023672883782,False,Normal Rebalance Exit,0.11309716528114297
6462,神盾,2019-01-02,2019-01-04,186.0,172.0,-0.08111131720430112,True,Stop Loss / Trailing Stop,0.16661440722534215
6552,易華電,2019-01-02,2019-01-08,98.1,91.0,-0.07821762742099894,True,Stop Loss / Trailing Stop,0.08380461264030765
6715,嘉基,2019-01-02,2019-02-11,90.21,107.0,0.18027877258618782,False,Normal Rebalance Exit,0.1239134125655536
8038,長園科,2019-01-02,2019-01-21,68.7,61.1,-0.11646840975254727,True,Stop Loss / Trailing Stop,0.10715885199521645
8080,泰霖,2019-01-02,2019-01-04,4.15,3.85,-0.07813165662650604,True,Stop Loss / Trailing Stop,0.1648948557937951
9105,泰金寶-DR,2019-01-02,2019-02-11,2.41,2.61,0.07714505186721984,False,Normal Rebalance Exit,0.12140194240792716
1471,首利,2019-02-11,2019-03-04,6.01,5.81,-0.03912037021630624,False,Normal Rebalance Exit,0.12014846485211801
2404,漢唐,2019-02-11,2019-03-04,93.1,104.5,0.11660647959183687,False,Normal Rebalance Exit,0.2818400296012433
3016,嘉晶,2019-02-11,2019-03-04,51.4,56.5,0.09337928988326857,False,Normal Rebalance Exit,0.09830175578031988
3037,欣興,2019-02-11,2019-03-04,23.25,26.25,0.12318975806451624,False,Normal Rebalance Exit,0.10177809293928738
3406,玉晶光,2019-02-11,2019-03-04,241.0,310.0,0.28046455394190883,False,Normal Rebalance Exit,0.12469981217893936
3592,瑞鼎,2019-02-11,2019-03-04,74.49,84.2,0.12451056752584241,False,Normal Rebalance Exit,0.09560544548654873
3630,新鉅科,2019-02-11,2019-03-04,78.4,105.0,0.3334432142857142,False,Normal Rebalance Exit,0.11804887604129646
4960,誠美材,2019-02-11,2019-02-18,12.5,11.1,-0.11784249999999999,True,Stop Loss / Trailing Stop,0.1170251505143535
5278,尚凡*,2019-02-11,2019-02-18,164.0,151.5,-0.08206201219512191,True,Stop Loss / Trailing Stop,0.19209083992616174
5355,佳總,2019-02-11,2019-03-04,4.74,5.07,0.06377775316455689,False,Normal Rebalance Exit,0.09614481391262429
6101,寬魚國際,2019-02-11,2019-03-04,51.8,51.0,-0.021286515444015414,False,Normal Rebalance Exit,0.11255639931280408
6152,百一,2019-02-11,2019-03-04,4.97,4.95,-0.009866644869215208,False,Normal Rebalance Exit,0.09808193957030024
6213,聯茂,2019-02-11,2019-03-04,65.5,68.6,0.04148574427480908,False,Normal Rebalance Exit,0.09652229175314817
6462,神盾,2019-02-11,2019-02-15,220.0,198.0,-0.10584249999999998,True,Stop Loss / Trailing Stop,0.09651751317221686
6556,勝品,2019-02-11,2019-03-04,31.85,35.1,0.0961983163265305,False,Normal Rebalance Exit,0.10642280375750159
6679,鈺太,2019-02-11,2019-03-04,84.27,83.05,-0.020319775424231606,False,Normal Rebalance Exit,0.1166459451766539
6683,雍智科技,2019-02-11,2019-03-04,104.0,114.6,0.09608057692307678,False,Normal Rebalance Exit,0.1111496938097946
6698,旭暉應材,2019-02-11,2019-03-04,70.29,84.0,0.18920658237302598,False,Normal Rebalance Exit,0.1483657224193124
6715,嘉基,2019-02-11,2019-03-04,107.0,117.39,0.0912603037383177,False,Normal Rebalance Exit,0.203138142024839
8101,華冠,2019-02-11,2019-03-04,3.27,3.24,-0.01501681192660545,False,Normal Rebalance Exit,0.13168042021905907
1626,艾美特-KY,2019-03-04,2019-04-01,21.35,27.55,0.28455562646370014,False,Normal Rebalance Exit,0.1399479806130806
3548,兆利,2019-03-04,2019-03-14,76.6,71.2,-0.07633858355091375,True,Stop Loss / Trailing Stop,0.2365340519268751
3557,嘉威,2019-03-04,2019-04-01,22.45,26.75,0.1856942483296213,False,Normal Rebalance Exit,0.14314363677916117
4994,傳奇,2019-03-04,2019-03-21,68.5,63.7,-0.07591549270072986,True,Stop Loss / Trailing Stop,0.13336691178626317
5283,禾聯碩,2019-03-04,2019-04-01,119.39,133.0,0.10815364708099515,False,Normal Rebalance Exit,0.222193156624537
5876,上海商銀,2019-03-04,2019-04-01,46.1,48.5,0.04621823752711493,False,Normal Rebalance Exit,0.1551307584686099
6188,廣明,2019-03-04,2019-03-05,47.0,43.1,-0.08882122340425527,True,Stop Loss / Trailing Stop,0.19825509662782528
6533,晶心科,2019-03-04,2019-04-01,105.5,118.0,0.11264091232227488,False,Normal Rebalance Exit,0.42691273178404116
6683,雍智科技,2019-03-04,2019-04-01,114.6,129.0,0.11981195026178024,False,Normal Rebalance Exit,0.25292575921805505
